V34,1505,1503,1502,1505,1503,1503,1506,1505,1509,1504,1503,1504,1501,1503,1504,1503,1505,1506,1504,1507,1502,1502,1505,1504,1505,1502,1504,1501,1504,1504,1501,1502,1503,1505,1504,1502,1505,1502,1506,1500,1506,1503,1505,1505,1504,1504,1502,1506,1500,1508
V35,1502,1506,1505,1504,1507,1503,1503,1506,1503,1505,1507,1507,1504,1505,1504,1503,1507,1506,1501,1504,1505,1504,1507,1507,1503,1508,1503,1505,1505,1508,1505,1506,1509,1506,1506,1506,1506,1500,1501,1501,1506,1505,1502,1505,1511,1506,1503,1504,1502,1505
V36,1504,1502,1505,1506,1507,1505,1505,1507,1504,1506,1500,1505,1506,1503,1505,1506,1504,1504,1502,1507,1506,1506,1505,1504,1504,1504,1506,1507,1502,1502,1507,1503,1503,1507,1503,1504,1505,1501,1506,1506,1501,1505,1505,1503,1503,1504,1504,1507,1502,1503
V37,1505,1503,1503,1504,1503,1506,1504,1501,1499,1506,1502,1504,1504,1502,1503,1507,1505,1504,1505,1505,1505,1504,1502,1505,1503,1505,1503,1502,1504,1501,1504,1501,1508,1503,1502,1509,1505,1506,1503,1507,1501,1504,1503,1505,1505,1498,1507,1503,1505,1502
V38,1506,1506,1505,1505,1503,1506,1507,1505,1505,1505,1501,1508,1506,1506,1506,1503,1507,1505,1506,1506,1504,1508,1508,1507,1506,1505,1505,1505,1508,1504,1504,1506,1506,1506,1503,1506,1505,1504,1508,1505,1503,1507,1507,1503,1506,1504,1507,1505,1508,1506
V39,1505,1507,1507,1504,1504,1505,1505,1503,1506,1505,1504,1507,1507,1505,1504,1506,1507,1504,1505,1501,1505,1504,1506,1506,1509,1500,1506,1507,1505,1504,1506,1505,1504,1502,1503,1506,1508,1505,1509,1507,1505,1506,1502,1503,1506,1505,1503,1503,1502,1505
V40,1503,1503,1502,1502,1504,1505,1504,1503,1506,1506,1508,1503,1502,1503,1506,1505,1506,1506,1507,1505,1502,1506,1503,1505,1504,1501,1503,1505,1507,1500,1503,1509,1505,1509,1503,1506,1505,1504,1507,1499,1501,1499,1506,1506,1500,1507,1502,1506,1501,1503
V41,1506,1503,1503,1503,1506,1503,1505,1503,1502,1506,1506,1505,1506,1507,1503,1503,1507,1503,1505,1504,1508,1505,1504,1502,1502,1506,1505,1504,1509,1505,1505,1504,1502,1504,1505,1509,1505,1502,1506,1503,1504,1499,1504,1503,1508,1504,1505,1501,1506,1506
V42,1498,1503,1506,1505,1507,1503,1507,1505,1503,1503,1507,1507,1503,1506,1507,1504,1505,1503,1501,1505,1508,1502,1501,1503,1505,1504,1505,1509,1507,1506,1505,1503,1507,1504,1505,1503,1504,1504,1507,1506,1509,1505,1508,1506,1506,1503,1508,1504,1498,1499
V43,1502,1500,1504,1504,1505,1502,1500,1501,1501,1505,1502,1506,1504,1507,1505,1504,1502,1506,1501,1503,1500,1499,1502,1505,1508,1501,1508,1504,1502,1502,1503,1503,1504,1501,1504,1504,1506,1497,1503,1504,1502,1504,1502,1500,1498,1504,1504,1503,1505,1504
V44,1505,1501,1502,1499,1504,1500,1503,1503,1504,1503,1505,1505,1505,1503,1506,1506,1504,1509,1503,1503,1501,1504,1505,1504,1505,1507,1506,1499,1507,1500,1504,1506,1510,1502,1504,1501,1502,1503,1503,1503,1505,1503,1505,1502,1504,1507,1501,1503,1503,1503
V45,1504,1507,1507,1502,1501,1506,1506,1508,1505,1505,1507,1502,1503,1504,1506,1505,1506,1507,1505,1508,1504,1509,1504,1504,1502,1506,1511,1503,1504,1504,1506,1505,1507,1506,1505,1501,1508,1502,1504,1503,1504,1502,1500,1505,1508,1504,1503,1501,1507,1505
V46,1504,1506,1505,1506,1507,1504,1506,1505,1506,1506,1508,1504,1504,1504,1508,1504,1504,1504,1505,1510,1507,1504,1505,1508,1504,1505,1506,1508,1503,1502,1503,1507,1504,1505,1504,1507,1506,1507,1504,1502,1509,1503,1505,1506,1506,1505,1505,1508,1505,1500
V47,1504,1505,1504,1508,1508,1508,1501,1503,1505,1507,1506,1506,1506,1508,1506,1506,1508,1503,1501,1502,1505,1505,1509,1506,1509,1506,1506,1506,1503,1505,1508,1503,1506,1501,1502,1507,1506,1505,1506,1507,1504,1509,1504,1507,1502,1504,1505,1506,1506,1504
V48,1502,1502,1507,1507,1504,1502,1503,1508,1502,1505,1504,1504,1503,1503,1499,1505,1505,1507,1507,1503,1503,1503,1507,1504,1504,1506,1503,1505,1505,1506,1501,1503,1503,1506,1501,1505,1503,1501,1507,1502,1500,1506,1503,1503,1505,1503,1505,1503,1504,1503
V49,1507,1503,1509,1506,1509,1503,1505,1507,1507,1503,1503,1502,1503,1506,1506,1504,1507,1506,1505,1506,1504,1506,1505,1506,1500,1509,1503,1503,1501,1507,1504,1501,1504,1506,1506,1505,1506,1504,1505,1504,1508,1505,1505,1503,1507,1507,1504,1505,1503,1502
V50,1504,1506,1507,1504,1507,1510,1505,1506,1505,1506,1506,1507,1504,1506,1505,1505,1505,1505,1504,1506,1510,1509,1504,1506,1504,1508,1505,1505,1506,1503,1510,1508,1506,1504,1504,1505,1509,1505,1507,1503,1506,1505,1508,1507,1508,1505,1508,1507,1507,1507
V51,1506,1504,1503,1501,1508,1502,1504,1506,1505,1503,1503,1504,1505,1506,1510,1503,1504,1503,1503,1506,1506,1503,1504,1505,1504,1504,1509,1505,1508,1507,1505,1502,1506,1500,1501,1502,1505,1504,1506,1507,1504,1505,1504,1504,1502,1502,1503,1502,1505,1506
V52,1500,1503,1503,1504,1503,1506,1504,1498,1504,1503,1504,1499,1504,1503,1502,1499,1505,1501,1502,1502,1503,1505,1504,1502,1504,1500,1502,1501,1500,1506,1503,1506,1500,1505,1503,1502,1503,1504,1504,1506,1505,1506,1503,1505,1500,1503,1501,1501,1502,1503
V53,1504,1506,1507,1504,1505,1507,1505,1508,1502,1503,1505,1504,1503,1507,1504,1506,1508,1505,1508,1503,1507,1504,1504,1507,1501,1507,1505,1502,1502,1505,1504,1505,1504,1501,1501,1499,1504,1503,1505,1502,1503,1504,1504,1505,1503,1508,1507,1505,1504,1501
V54,1505,1505,1507,1506,1504,1507,1506,1507,1509,1507,1504,1508,1509,1507,1506,1506,1507,1505,1507,1503,1506,1508,1505,1508,1508,1508,1506,1508,1503,1508,1506,1506,1507,1503,1508,1510,1507,1505,1505,1506,1508,1499,1508,1508,1500,1503,1511,1501,1505,1505
V55,1503,1502,1506,1505,1501,1503,1505,1505,1508,1502,1505,1507,1501,1501,1506,1507,1502,1505,1502,1503,1505,1505,1508,1508,1505,1507,1504,1507,1504,1504,1505,1502,1506,1506,1503,1504,1505,1504,1505,1505,1504,1505,1502,1506,1503,1501,1506,1505,1504,1505
V56,1500,1498,1504,1504,1506,1505,1503,1505,1507,1504,1503,1504,1504,1504,1500,1506,1506,1502,1504,1503,1506,1502,1497,1498,1505,1505,1501,1504,1505,1506,1501,1504,1504,1500,1501,1501,1501,1504,1502,1502,1502,1504,1503,1506,1504,1503,1502,1502,1499,1502
V57,1503,1507,1506,1505,1502,1499,1506,1502,1502,1502,1503,1502,1503,1505,1504,1507,1505,1505,1504,1507,1502,1502,1502,1503,1506,1504,1506,1506,1504,1506,1502,1505,1502,1502,1504,1499,1506,1499,1510,1506,1505,1504,1503,1503,1503,1505,1502,1502,1500,1501
V58,1502,1503,1506,1508,1510,1504,1502,1506,1500,1508,1505,1506,1501,1506,1506,1506,1505,1508,1507,1505,1504,1507,1504,1504,1504,1507,1504,1503,1504,1504,1504,1509,1503,1507,1503,1504,1506,1505,1505,1506,1504,1506,1504,1501,1507,1506,1506,1503,1502,1505
V59,1504,1501,1505,1503,1506,1506,1504,1506,1503,1502,1505,1499,1504,1502,1501,1507,1507,1508,1505,1503,1505,1501,1505,1506,1509,1502,1502,1504,1502,1504,1503,1505,1502,1501,1503,1508,1507,1505,1505,1505,1502,1505,1505,1502,1504,1504,1502,1506,1505,1504
V60,1504,1503,1504,1505,1505,1505,1506,1507,1508,1505,1506,1505,1507,1503,1507,1506,1507,1505,1506,1509,1506,1503,1506,1502,1504,1503,1509,1501,1509,1505,1502,1508,1507,1503,1506,1508,1503,1505,1508,1503,1504,1505,1508,1503,1507,1505,1505,1507,1505,1510
V61,1503,1500,1504,1510,1504,1502,1504,1505,1504,1504,1505,1502,1505,1502,1504,1504,1505,1505,1503,1507,1501,1505,1503,1500,1503,1507,1503,1506,1507,1506,1502,1508,1503,1507,1502,1501,1504,1503,1499,1502,1498,1506,1502,1503,1502,1506,1500,1504,1503,1504
V62,1505,1503,1502,1504,1501,1502,1507,1502,1504,1506,1503,1503,1506,1504,1502,1504,1500,1506,1505,1506,1503,1505,1505,1506,1501,1506,1503,1506,1509,1503,1504,1505,1505,1505,1504,1503,1503,1501,1502,1500,1505,1501,1501,1505,1505,1503,1505,1509,1501,1501
V63,1504,1504,1507,1507,1503,1504,1505,1504,1506,1505,1505,1507,1506,1507,1503,1507,1509,1505,1505,1502,1501,1500,1507,1502,1509,1506,1507,1507,1506,1503,1507,1505,1507,1508,1505,1505,1508,1505,1508,1506,1507,1507,1507,1506,1503,1505,1510,1504,1507,1506
V64,1504,1501,1505,1507,1506,1507,1507,1508,1509,1507,1503,1506,1510,1504,1505,1507,1503,1505,1504,1505,1507,1506,1505,1506,1508,1506,1506,1509,1506,1506,1504,1502,1506,1504,1502,1506,1502,1505,1506,1506,1510,1504,1505,1507,1506,1507,1505,1505,1506,1508
V65,1502,1503,1507,1502,1505,1504,1503,1503,1503,1501,1499,1505,1505,1502,1501,1502,1504,1505,1503,1505,1505,1506,1505,1500,1507,1501,1501,1504,1503,1506,1501,1500,1505,1504,1500,1498,1503,1502,1503,1505,1505,1506,1504,1501,1504,1497,1499,1503,1502,1503
V66,1502,1502,1504,1502,1499,1500,1503,1503,1505,1504,1503,1505,1499,1504,1502,1506,1503,1502,1505,1502,1503,1508,1508,1504,1503,1501,1500,1502,1504,1502,1502,1502,1503,1504,1504,1505,1505,1503,1505,1500,1506,1501,1503,1505,1504,1504,1502,1500,1501,1504
V67,1507,1505,1504,1507,1505,1506,1504,1502,1503,1505,1506,1503,1504,1504,1504,1503,1505,1505,1506,1507,1505,1505,1506,1505,1506,1504,1502,1505,1506,1502,1505,1506,1506,1504,1508,1504,1504,1504,1502,1503,1506,1505,1507,1501,1504,1501,1506,1504,1511,1506
V68,1506,1503,1500,1503,1507,1507,1501,1508,1505,1505,1502,1506,1506,1505,1502,1503,1509,1500,1503,1504,1505,1504,1505,1503,1507,1505,1506,1508,1507,1506,1504,1507,1503,1504,1507,1507,1504,1505,1504,1503,1505,1505,1507,1503,1507,1504,1503,1509,1504,1502
V69,1499,1505,1506,1509,1503,1506,1504,1506,1505,1505,1503,1503,1500,1501,1506,1505,1506,1505,1505,1505,1504,1500,1506,1504,1503,1502,1506,1505,1504,1506,1505,1502,1504,1504,1502,1505,1504,1503,1505,1505,1504,1504,1502,1505,1506,1500,1502,1506,1504,1501
V70,1504,1505,1503,1504,1502,1504,1504,1506,1504,1506,1505,1507,1504,1503,1504,1505,1505,1507,1503,1499,1505,1508,1503,1507,1507,1502,1504,1505,1503,1507,1506,1507,1499,1505,1505,1506,1507,1503,1504,1504,1504,1501,1508,1504,1506,1502,1500,1502,1504,1505
V71,1501,1502,1502,1501,1503,1505,1504,1503,1504,1505,1505,1503,1503,1504,1504,1507,1502,1501,1503,1501,1502,1503,1502,1503,1504,1501,1500,1507,1503,1500,1504,1504,1501,1502,1508,1504,1508,1503,1505,1505,1504,1502,1501,1500,1504,1504,1503,1504,1503,1504
V72,1505,1503,1501,1506,1505,1503,1502,1502,1504,1502,1504,1505,1507,1504,1506,1506,1506,1505,1503,1506,1507,1506,1506,1508,1504,1502,1503,1506,1501,1503,1504,1507,1504,1504,1506,1506,1500,1506,1505,1503,1503,1508,1502,1505,1502,1505,1503,1503,1501,1506
V73,1502,1500,1504,1502,1509,1504,1506,1502,1507,1503,1505,1505,1505,1503,1505,1499,1504,1505,1508,1510,1503,1504,1504,1503,1502,1504,1509,1505,1504,1505,1503,1505,1506,1506,1506,1509,1503,1505,1503,1504,1503,1504,1502,1508,1506,1507,1505,1502,1503,1500
V74,1500,1507,1507,1503,1502,1506,1504,1505,1507,1506,1504,1506,1503,1505,1507,1503,1509,1501,1504,1507,1508,1504,1501,1504,1505,1506,1503,1505,1503,1505,1504,1502,1508,1504,1504,1505,1507,1500,1505,1506,1501,1502,1504,1504,1506,1505,1498,1505,1504,1504
V75,1501,1506,1501,1502,1505,1505,1499,1501,1504,1500,1505,1505,1502,1505,1505,1506,1502,1506,1505,1506,1505,1506,1505,1504,1506,1506,1503,1506,1506,1502,1508,1508,1508,1504,1500,1503,1506,1501,1504,1506,1504,1505,1504,1506,1503,1502,1503,1505,1503,1508
V76,1510,1504,1505,1508,1511,1504,1500,1508,1503,1503,1507,1509,1502,1506,1509,1507,1507,1503,1505,1508,1507,1507,1505,1508,1506,1502,1507,1509,1510,1505,1505,1504,1508,1505,1505,1507,1506,1504,1506,1505,1506,1505,1506,1505,1506,1504,1503,1507,1507,1511
V77,1501,1503,1503,1505,1501,1503,1503,1505,1503,1502,1500,1503,1503,1503,1505,1499,1502,1502,1504,1504,1503,1502,1502,1507,1502,1502,1502,1501,1502,1505,1504,1499,1505,1504,1500,1498,1503,1502,1502,1504,1501,1501,1500,1502,1504,1505,1500,1503,1507,1499
V78,1504,1502,1505,1502,1498,1507,1508,1504,1504,1508,1499,1504,1502,1503,1504,1502,1500,1501,1500,1502,1505,1502,1503,1504,1502,1504,1503,1503,1501,1503,1505,1501,1503,1502,1501,1503,1500,1506,1500,1506,1503,1503,1504,1502,1503,1504,1501,1499,1504,1503
V79,1504,1507,1509,1503,1504,1507,1502,1502,1507,1506,1506,1506,1505,1503,1503,1506,1506,1508,1503,1502,1502,1507,1504,1500,1508,1502,1506,1506,1503,1506,1504,1506,1506,1505,1506,1505,1506,1504,1508,1506,1505,1504,1505,1506,1504,1501,1504,1503,1504,1504
V80,1508,1503,1505,1501,1502,1503,1501,1503,1505,1503,1503,1506,1505,1505,1504,1506,1502,1501,1505,1505,1506,1506,1505,1502,1509,1504,1507,1505,1506,1504,1506,1507,1506,1501,1503,1504,1507,1503,1506,1505,1506,1505,1504,1504,1503,1499,1504,1503,1505,1502
V81,1507,1501,1503,1502,1502,1505,1501,1505,1502,1502,1506,1505,1506,1502,1503,1506,1505,1503,1510,1506,1502,1505,1507,1506,1508,1506,1507,1505,1506,1505,1504,1505,1505,1508,1499,1507,1504,1503,1506,1507,1503,1506,1506,1507,1502,1504,1503,1504,1505,1505
V82,1504,1500,1507,1505,1501,1507,1507,1503,1498,1503,1505,1508,1504,1504,1502,1507,1503,1507,1502,1506,1503,1502,1503,1506,1502,1502,1503,1505,1507,1506,1501,1505,1505,1508,1502,1504,1502,1505,1501,1505,1506,1505,1500,1501,1504,1501,1502,1503,1503,1504
V83,1500,1503,1505,1506,1504,1504,1502,1501,1506,1505,1499,1500,1502,1505,1505,1507,1506,1502,1502,1505,1504,1505,1501,1503,1504,1500,1503,1500,1499,1502,1503,1504,1506,1505,1503,1501,1500,1503,1501,1502,1500,1503,1501,1501,1506,1505,1496,1502,1499,1505
V84,1500,1507,1505,1508,1506,1504,1501,1505,1506,1501,1507,1504,1502,1503,1504,1503,1506,1506,1503,1504,1505,1508,1505,1503,1504,1499,1505,1506,1502,1503,1507,1503,1504,1503,1505,1505,1505,1501,1505,1502,1506,1504,1505,1501,1503,1501,1507,1504,1504,1509
V85,1504,1500,1499,1502,1503,1501,1503,1506,1502,1507,1506,1509,1501,1507,1509,1504,1502,1505,1504,1502,1500,1502,1505,1508,1503,1504,1503,1504,1505,1504,1506,1502,1499,1505,1502,1503,1503,1502,1504,1507,1502,1503,1502,1503,1504,1500,1504,1502,1502,1503
V86,1498,1505,1500,1501,1501,1504,1502,1502,1502,1501,1502,1500,1504,1504,1499,1504,1500,1505,1499,1502,1502,1504,1502,1501,1501,1503,1501,1502,1505,1501,1502,1505,1500,1502,1502,1507,1501,1501,1499,1503,1501,1502,1499,1501,1504,1505,1500,1499,1503,1499
V87,1500,1507,1508,1505,1504,1504,1508,1507,1504,1505,1500,1498,1506,1508,1505,1502,1503,1501,1507,1502,1503,1506,1505,1502,1508,1505,1501,1505,1505,1505,1508,1505,1507,1504,1503,1501,1505,1507,1503,1504,1503,1505,1507,1505,1509,1505,1503,1503,1502,1502
V88,1503,1505,1499,1504,1507,1505,1498,1503,1501,1503,1503,1503,1504,1506,1505,1502,1506,1506,1503,1506,1503,1504,1505,1505,1502,1504,1503,1507,1504,1500,1508,1503,1505,1505,1503,1505,1502,1505,1505,1503,1503,1505,1503,1504,1502,1503,1504,1504,1506,1505
V89,1506,1500,1505,1503,1502,1507,1502,1502,1506,1501,1507,1505,1503,1501,1504,1500,1502,1505,1507,1504,1503,1504,1505,1504,1502,1502,1504,1501,1502,1502,1506,1503,1506,1504,1506,1504,1498,1503,1506,1507,1502,1506,1502,1504,1501,1501,1503,1500,1503,1501
V90,1503,1504,1502,1504,1503,1506,1506,1500,1507,1508,1504,1504,1505,1508,1505,1504,1502,1509,1505,1508,1504,1505,1502,1505,1505,1508,1505,1501,1508,1503,1505,1507,1507,1503,1506,1504,1505,1506,1510,1506,1508,1503,1508,1505,1506,1500,1505,1502,1504,1505
V91,1505,1503,1504,1505,1506,1503,1506,1503,1505,1506,1506,1503,1505,1504,1506,1505,1508,1504,1506,1504,1502,1512,1504,1503,1507,1506,1507,1509,1507,1508,1503,1507,1505,1504,1505,1504,1506,1503,1503,1503,1505,1507,1507,1504,1506,1505,1507,1507,1506,1508
